STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2014;20151219;   10;   9.8;   3.9;    3;   0.0;   0;    3.833;   0;   5.8;  10.7; 1013.18;   11.8;   77.25;   13.8;    9.8;    5.9;eor
       2014;20151220;   10;   8.7;   4.0;    3;   2.4;   6;    0.000;   0;   7.1;  10.4; 1009.68;   11.7;   75.17;   13.4;   10.0;    5.9;eor
       2014;20151221;   10;  18.9;   6.5;    3;   0.6;   6;    2.367;   0;   6.8;   9.9; 1010.05;   10.8;   76.13;   12.2;    9.8;    8.1;eor
       2014;20151222;   10;  14.9;   6.8;    3;   0.2;   6;    0.000;   0;   6.1;  11.2; 1011.43;   12.5;   77.17;   14.7;    9.8;    7.7;eor
       2014;20151223;   10;  17.0;   6.0;    3;   0.5;   6;    2.967;   0;   5.8;   9.6; 1013.80;   11.1;   72.00;   13.8;    6.4;    0.9;eor
       2014;20151224;   10;  16.3;   5.6;    3;   1.0;   6;    1.817;   0;   5.3;   9.5; 1013.79;    9.7;   78.50;   13.4;    5.3;    0.8;eor
       2014;20151225;   10;  13.9;   4.8;    3;   1.3;   6;    1.233;   0;   6.3;   9.2; 1016.79;    8.9;   80.04;   13.3;    6.9;    4.1;eor
       2014;20151226;   10;  17.1;   7.5;    3;   0.0;   0;    2.083;   0;   7.1;  11.3; 1014.39;   13.8;   71.33;   15.1;   12.2;    9.9;eor
       2014;20151227;   10;  11.7;   5.4;    3;   0.1;   6;    0.000;   0;   7.4;  10.1; 1016.55;   11.6;   73.96;   13.2;    9.3;    6.7;eor
       2014;20151228;   10;   9.8;   3.7;    3;   0.1;   6;    2.600;   0;   7.6;  11.1; 1021.95;   10.4;   87.88;   12.8;    7.7;    7.6;eor
       2014;20151229;   10;  12.9;   5.2;    3;   0.0;   0;    1.617;   0;   7.5;   8.8; 1020.46;    6.4;   91.79;    8.5;    4.1;    2.6;eor
       2014;20151230;   10;  10.3;   4.0;    3;   0.0;   0;    0.000;   0;   5.6;   7.8; 1020.36;    5.6;   84.75;    7.5;    2.5;   -0.1;eor
       2014;20151231;   10;  11.3;   4.9;    3;   3.6;   6;    0.000;   0;   4.8;   6.8; 1013.30;    3.8;   83.33;    5.6;    2.2;   -0.7;eor
       2014;20160101;   10;   6.7;   2.5;    3;   0.0;   6;    0.017;   0;   5.7;   7.6; 1017.35;    4.3;   91.00;    6.5;    1.8;   -1.4;eor
       2014;20160102;   10;  16.1;   7.0;    3;   0.2;   7;    0.000;   0;   7.8;   6.0; 1010.43;    1.4;   87.92;    3.9;   -3.8;   -3.5;eor
       2014;20160103;   10;  14.7;   7.6;    3;   1.1;   7;    0.000;   1;   7.8;   3.8; 1002.53;   -4.1;   83.58;   -3.6;   -4.7;   -4.4;eor
       2014;20160104;   10;  12.7;   6.3;    3;   0.7;   8;    0.000;   2;   7.7;   3.3;  987.81;   -5.8;   83.42;   -4.7;   -6.7;   -6.9;eor
       2014;20160105;   10;  10.3;   6.1;    3;   2.8;   8;    0.000;   4;   8.0;   3.5;  990.30;   -5.6;   85.88;   -5.0;   -6.2;   -6.5;eor
       2014;20160106;   10;  10.6;   5.4;    3;   0.0;   7;    0.000;   7;   8.0;   3.2;  995.78;   -6.2;   83.63;   -5.4;   -7.0;   -7.2;eor
       2014;20160107;   10;  11.3;   5.5;    3;   2.8;   8;    0.000;   6;   8.0;   4.2;  991.06;   -3.5;   87.58;    4.2;   -6.0;   -5.9;eor
       2014;20160108;   10;  18.3;   6.5;    3;   0.0;   0;    2.333;   5;   4.5;   6.4;  992.23;    4.9;   74.42;    6.9;    1.5;   -4.0;eor
       2014;20160109;   10;   9.9;   3.7;    3;   0.0;   0;    3.783;   0;   3.6;   6.1;  994.94;    2.8;   82.13;    6.5;   -0.4;   -5.4;eor
       2014;20160110;   10;  13.4;   5.1;    3;   3.6;   6;    2.200;   0;   5.7;   7.5;  986.84;    5.5;   82.38;    8.3;    3.1;    0.4;eor
       2014;20160111;   10;   8.2;   3.4;    3;   4.2;   6;    0.000;   0;   6.9;   7.6;  982.70;    4.9;   87.58;    5.9;    3.3;   -0.9;eor
       2014;20160112;   10;  11.5;   4.1;    3;   2.5;   6;    0.283;   0;   7.0;   7.7;  985.43;    5.6;   84.92;    6.6;    4.9;    3.3;eor
       2014;20160113;   10;  16.6;   4.9;    3;   0.5;   6;    0.000;   0;   7.0;   6.8;  998.55;    3.6;   85.50;    5.8;    1.2;   -3.2;eor
       2014;20160114;   10;  12.9;   4.8;    3;   1.0;   8;    0.983;   0;   5.5;   6.2; 1000.01;    2.7;   84.00;    4.6;    0.8;   -2.7;eor
       2014;20160115;   10;   6.9;   2.9;    3;   0.2;   8;    0.000;   0;   7.9;   6.1; 1001.12;    1.2;   91.92;    2.3;   -0.2;   -1.2;eor
       2014;20160116;   10;   6.7;   2.4;    3;   6.3;   7;    0.000;   0;   7.6;   5.6; 1010.78;   -0.1;   92.00;    1.0;   -1.6;   -4.4;eor
       2014;20160117;   10;   6.2;   2.6;    3;   0.0;   7;    0.333;  12;   6.8;   4.8; 1016.07;   -2.3;   93.13;   -0.2;   -8.5;  -15.0;eor
       2014;20160118;   10;   4.1;   1.0;    3;   0.0;   0;    6.533;   9;   4.5;   3.5; 1014.74;   -6.2;   92.08;   -2.4;   -9.8;  -14.4;eor
       2014;20160119;   10;   7.9;   2.2;    3;   0.7;   7;    6.667;   7;   4.0;   3.3; 1008.25;   -5.5;   80.96;   -1.0;  -11.3;  -17.3;eor
       2014;20160120;   10;   8.4;   3.8;    3;   0.7;   7;    0.000;   8;   6.4;   5.4; 1008.88;   -0.6;   92.58;    0.9;   -6.2;  -12.6;eor
       2014;20160121;   10;   4.1;   1.6;    3;   0.0;   7;    1.633;   7;   5.1;   3.7; 1020.26;   -6.2;   94.83;   -2.9;  -11.1;  -16.3;eor
       2014;20160122;   10;  10.3;   3.9;    3;   3.2;   6;    7.050;   7;   2.8;   3.3; 1020.38;   -4.9;   78.08;   -0.5;  -12.3;  -16.4;eor
       2014;20160123;   10;   9.6;   4.2;    3;   0.1;   6;    0.000;   5;   8.0;   7.5; 1020.41;    3.6;   93.63;    5.8;   -0.5;   -1.0;eor
       2014;20160124;   10;   8.4;   3.2;    3;   2.2;   6;    0.000;   0;   7.5;   8.2; 1022.23;    5.7;   89.38;    8.5;    3.6;    1.6;eor
       2014;20160125;   10;  11.1;   4.0;    3;   0.0;   6;    0.233;   0;   7.0;  10.9; 1017.36;    9.7;   89.75;   12.6;    8.1;    3.2;eor
       2014;20160126;   10;  15.9;   5.4;    3;   0.9;   6;    0.550;   0;   7.3;   9.6; 1012.64;   10.3;   76.08;   11.4;    8.9;    7.3;eor
       2014;20160127;   10;  14.9;   7.5;    3;   2.9;   6;    0.000;   0;   7.8;  10.1; 1005.48;   10.7;   79.04;   12.7;    8.7;    7.3;eor
       2014;20160128;   10;  15.4;   5.9;    3;   0.0;   6;    6.483;   0;   4.0;   7.6; 1012.40;    6.9;   75.46;   10.6;    3.6;   -0.4;eor
       2014;20160129;   10;  17.7;   7.3;    3;   0.1;   6;    0.383;   0;   6.7;   7.7; 1012.68;    7.1;   75.71;    9.9;    3.1;    0.6;eor
       2014;20160130;   10;  22.8;   7.6;    3;   6.7;   8;    0.000;   0;   6.9;   8.4; 1000.33;    7.4;   81.50;    9.6;    1.6;    0.8;eor
       2014;20160131;   10;  13.5;   5.5;    3;   3.3;   8;    0.450;   0;   6.0;   6.7;  999.90;    4.2;   80.75;    6.0;    2.6;    0.9;eor
       2014;20160201;   10;  18.9;   6.1;    3;   4.0;   6;    0.000;   0;   7.5;  10.3; 1003.92;    9.3;   88.38;   12.1;    5.3;    5.0;eor
       2014;20160202;   10;  22.1;   8.3;    3;   0.5;   6;    0.000;   0;   6.4;   7.9; 1002.44;    8.4;   71.50;   11.5;    5.4;    3.4;eor
       2014;20160203;   10;  16.1;   7.1;    3;   0.3;   6;    5.200;   0;   4.3;   6.3; 1006.42;    4.8;   74.04;    6.5;    2.8;    1.5;eor
       2014;20160204;   10;  12.5;   5.2;    3;   1.1;   6;    0.000;   0;   7.0;   6.9; 1012.23;    3.4;   88.58;    4.3;    2.5;    1.4;eor
       2014;20160205;   10;   7.9;   3.9;    3;   2.8;   6;    0.000;   0;   7.6;   8.3; 1014.66;    5.7;   89.88;    9.2;    2.7;    1.5;eor
       2014;20160206;   10;  12.3;   5.3;    3;   0.0;   0;    3.633;   0;   7.0;   8.8; 1003.98;    9.6;   73.71;   11.7;    7.6;    3.6;eor
       2014;20160207;   10;  12.9;   5.6;    3;   0.0;   6;    0.167;   0;   4.9;   7.6;  993.83;    9.2;   65.50;   12.7;    6.0;    1.4;eor
       2014;20160208;   10;  19.9;   9.3;    3;   2.0;   6;    1.117;   0;   5.9;   7.4;  985.48;    7.7;   70.54;   10.3;    6.1;    3.4;eor
       2014;20160209;   10;  20.7;   8.5;    3;   5.1;   8;    0.017;   0;   7.6;   7.3;  980.20;    6.7;   75.08;    9.6;    0.6;   -0.1;eor
       2014;20160210;   10;  13.2;   5.2;    3;   1.4;   6;    0.000;   0;   6.3;   6.9;  984.03;    3.9;   85.50;    5.4;    2.2;   -0.3;eor
       2014;20160211;   10;  14.9;   5.2;    3;   1.9;   6;    4.100;   0;   4.3;   6.7;  994.33;    3.9;   82.42;    6.8;    1.8;   -1.4;eor
       2014;20160212;   10;   5.0;   2.2;    3;   0.0;   0;    1.533;   0;   4.7;   6.3;  994.33;    2.6;   85.79;    6.1;   -0.1;   -4.4;eor
       2014;20160213;   10;  10.5;   4.2;    3;   0.4;   8;    6.467;   0;   3.1;   5.6;  986.38;    1.7;   82.21;    6.7;   -3.2;   -5.3;eor
       2014;20160214;   10;  11.3;   4.3;    3;   3.0;   8;    0.000;   0;   8.0;   6.2;  983.02;    1.1;   94.46;    2.9;    0.2;   -0.1;eor
       2014;20160215;   10;   9.6;   3.4;    3;   1.5;   8;    0.000;   0;   7.8;   5.8; 1006.96;    0.7;   90.13;    2.0;   -0.9;   -1.5;eor
       2014;20160216;   10;   5.8;   2.2;    3;   0.0;   0;    8.133;   0;   2.8;   4.2; 1028.34;   -1.1;   76.00;    2.3;   -4.8;   -7.4;eor
       2014;20160217;   10;  10.5;   4.0;    3;   0.1;   7;    7.300;   0;   3.5;   4.6; 1016.56;   -0.7;   79.58;    3.8;   -5.9;   -7.7;eor
       2014;20160218;   10;   4.5;   1.8;    3;   0.2;   8;    0.000;   0;   6.8;   5.6; 1008.54;    1.0;   85.63;    2.8;   -1.2;   -5.0;eor
       2014;20160219;   10;   7.0;   2.2;    3;   0.0;   8;    0.000;   0;   6.5;   5.6; 1011.54;    1.3;   82.96;    3.8;   -2.1;   -4.7;eor
       2014;20160220;   10;  15.8;   6.1;    3;   4.9;   6;    0.000;   0;   7.2;   7.6; 1001.67;    5.0;   85.21;    9.5;    0.8;   -1.6;eor
       2014;20160221;   10;  19.5;   7.1;    3;  13.6;   6;    0.000;   0;   8.0;  10.7;  997.82;    9.3;   90.50;   11.4;    7.4;    6.7;eor
       2014;20160222;   10;  19.5;   6.6;    3;  13.9;   6;    0.000;   0;   8.0;   8.6;  996.91;    6.2;   88.88;   10.9;    3.5;    2.7;eor
       2014;20160223;   10;  12.9;   4.9;    3;   0.0;   6;    4.000;   0;   5.9;   7.0; 1002.93;    4.4;   83.46;    7.9;    1.8;    0.3;eor
       2014;20160224;   10;  13.4;   4.3;    3;   0.0;   8;    7.317;   0;   4.0;   5.7; 1007.95;    2.8;   77.46;    6.4;    0.8;   -2.7;eor
       2014;20160225;   10;  13.2;   3.7;    3;   0.2;   8;    4.283;   0;   4.1;   5.6; 1004.58;    1.5;   82.96;    4.6;   -0.8;   -2.7;eor
       2014;20160226;   10;   8.2;   2.7;    3;   0.0;   0;    3.950;   0;   4.9;   5.4; 1005.82;    1.1;   81.38;    4.9;   -1.9;   -5.3;eor
       2014;20160227;   10;   9.8;   3.4;    3;   0.0;   0;    7.733;   0;   6.3;   4.5; 1005.96;    0.4;   73.21;    6.3;   -4.0;   -5.7;eor
       2014;20160228;   10;  10.3;   3.1;    3;   0.0;   0;    7.650;   0;   3.8;   4.4; 1012.00;    0.6;   70.83;    6.3;   -3.7;   -6.5;eor
       2014;20160229;   10;  11.7;   4.2;    3;   0.0;   0;    7.817;   0;   3.7;   4.4; 1016.78;    0.0;   74.13;    5.0;   -3.3;   -5.6;eor
       2014;20160301;   10;  11.0;   3.3;    3;   1.4;   8;    2.550;   0;   5.9;   4.9; 1009.60;   -0.2;   81.29;    3.6;   -6.0;   -8.5;eor
       2014;20160302;   10;  18.2;   5.4;    3;   1.0;   6;    1.650;   0;   6.1;   7.1;  991.23;    4.7;   82.38;    9.5;    2.6;   -3.0;eor
       2014;20160303;   10;   9.8;   3.7;    3;   0.0;   8;    0.933;   0;   5.8;   6.2;  993.48;    4.3;   74.67;    8.1;    1.8;   -1.4;eor
       2014;20160304;   10;  13.4;   4.9;    3;   1.6;   6;    3.883;   0;   5.6;   6.0;  993.31;    3.7;   76.13;    7.1;   -0.5;   -5.7;eor
       2014;20160305;   10;   4.6;   2.0;    3;   1.6;   6;    0.000;   0;   7.9;   7.6;  988.75;    3.9;   94.67;    5.2;    2.7;    1.1;eor
       2014;20160306;   10;   7.2;   3.1;    3;   0.1;   6;    0.633;   0;   7.6;   6.6;  991.60;    3.6;   84.21;    6.3;    1.8;   -0.9;eor
       2014;20160307;   10;   6.5;   2.2;    3;   0.0;   0;    3.917;   0;   4.9;   5.9;  997.43;    2.5;   82.29;    6.4;   -2.4;   -5.7;eor
       2014;20160308;   10;  10.1;   2.6;    3;   0.0;   0;    5.367;   0;   2.7;   5.6; 1006.56;    1.8;   81.25;    6.8;   -3.5;   -7.2;eor
       2014;20160309;   10;  11.8;   5.0;    3;   0.0;   0;    9.800;   0;   1.8;   5.0; 1004.99;    3.4;   66.88;    9.1;   -0.5;   -5.0;eor
       2014;20160310;   10;   8.2;   3.1;    3;   0.0;   0;    1.300;   0;   6.0;   6.3; 1013.50;    3.1;   81.75;    6.8;   -2.1;   -4.2;eor
       2014;20160311;   10;   7.7;   3.8;    3;   0.0;   0;    0.000;   0;   7.9;   6.0; 1022.24;    3.2;   78.96;    4.6;    1.0;    0.3;eor
       2014;20160312;   10;   7.9;   3.5;    3;   0.0;   0;    0.000;   0;   7.8;   5.5; 1025.61;    3.0;   73.21;    3.8;    2.2;    1.2;eor
       2014;20160313;   10;   8.7;   4.5;    3;   0.0;   0;    1.517;   0;   7.4;   5.5; 1029.64;    2.5;   75.04;    6.1;    0.6;   -1.4;eor
       2014;20160314;   10;   5.7;   2.1;    3;   0.0;   6;    9.683;   0;   5.0;   5.3; 1027.37;    3.0;   70.88;    9.7;   -3.7;   -6.5;eor
       2014;20160315;   10;  11.0;   3.7;    3;   0.0;   6;    1.283;   0;   6.5;   6.9; 1021.07;    5.2;   78.75;    9.8;    0.6;   -1.7;eor
       2014;20160316;   10;  12.3;   5.3;    3;   0.0;   0;    7.067;   0;   4.1;   5.5; 1024.80;    4.8;   64.83;    9.5;    0.1;   -3.6;eor
       2014;20160317;   10;   5.8;   2.1;    3;   0.0;   6;   10.767;   0;   0.3;   5.3; 1021.46;    4.5;   66.04;   12.9;   -2.4;   -6.4;eor
       2014;20160318;   10;   9.1;   4.2;    3;   0.1;   6;    0.000;   0;   7.3;   7.4; 1013.67;    4.0;   90.71;    6.7;   -0.5;   -3.7;eor
       2014;20160319;   10;   9.6;   3.3;    3;   0.1;   6;    1.633;   0;   7.3;   7.2; 1013.30;    5.6;   80.71;    9.6;    3.6;    2.9;eor
       2014;20160320;   10;  12.3;   5.8;    3;   0.8;   6;    0.650;   0;   6.5;   7.6; 1009.73;    5.8;   83.00;    9.5;    3.3;    0.5;eor
       2014;20160321;   10;  13.2;   6.1;    3;   0.5;   6;    0.183;   0;   7.5;   7.9; 1008.00;    6.4;   82.33;    8.5;    4.9;    4.1;eor
       2014;20160322;   10;  12.3;   4.5;    3;   1.2;   6;    0.300;   0;   7.2;   7.9; 1004.78;    5.8;   85.38;    9.1;    3.4;    1.5;eor
       2014;20160323;   10;  13.2;   4.7;    3;   0.0;   6;    2.783;   0;   5.6;   7.2; 1003.16;    5.8;   78.83;   10.1;    0.3;   -3.7;eor
       2014;20160324;   10;   8.4;   3.0;    3;   0.7;   6;    5.817;   0;   6.6;   6.9; 1006.13;    5.3;   78.00;    9.7;    0.7;   -0.6;eor
       2014;20160325;   10;   9.1;   3.8;    3;   6.1;   6;    0.000;   0;   8.0;   9.1; 1004.27;    7.0;   90.46;    7.7;    5.9;    4.9;eor
       2014;20160326;   10;  12.9;   5.0;    3;   0.0;   0;   10.750;   0;   5.0;   8.4; 1008.86;    9.1;   74.38;   13.7;    1.8;   -2.5;eor
       2014;20160327;   10;  13.2;   5.8;    3;   1.5;   6;    1.667;   0;   5.8;   8.1; 1001.18;    9.3;   69.58;   11.8;    6.8;    1.0;eor
       2014;20160328;   10;  19.0;   7.7;    3;   3.4;   6;    2.217;   0;   4.7;   7.7;  994.67;    8.7;   68.63;   12.2;    6.2;    1.8;eor
       2014;20160329;   10;  16.3;   5.1;    3;   5.3;   6;    1.200;   0;   6.4;   7.9;  998.25;    6.5;   81.54;   10.1;    3.3;   -1.4;eor
       2014;20160330;   10;  13.2;   4.7;    3;   0.0;   6;    3.867;   0;   6.5;   7.6; 1001.36;    8.3;   70.42;   11.9;    4.2;    1.5;eor
       2014;20160331;   10;   5.8;   2.1;    3;   0.0;   0;    0.933;   0;   7.6;   7.1; 1006.77;    7.0;   71.71;   10.1;    4.0;    1.0;eor
       2014;20160401;   10;   6.5;   2.5;    3;   0.0;   0;   11.467;   0;   4.1;   6.0; 1013.52;    8.2;   57.75;   13.2;    1.6;   -1.1;eor
       2014;20160402;   10;   8.1;   3.3;    3;   0.0;   0;    9.450;   0;   5.4;   7.8; 1011.19;    9.6;   65.46;   16.0;    1.4;   -1.1;eor
       2014;20160403;   10;   7.7;   2.4;    3;   1.4;   6;    4.067;   0;   7.0;  10.5; 1004.23;   14.8;   63.42;   20.5;    7.3;    5.1;eor
       2014;20160404;   10;  10.6;   2.8;    3;   1.0;   6;    2.383;   0;   6.8;  13.0; 1000.40;   14.9;   77.54;   20.1;   10.0;    5.0;eor
       2014;20160405;   10;  14.2;   3.2;    3;   2.9;   6;    0.000;   0;   6.4;  11.5;  999.73;   11.6;   84.63;   15.8;    8.9;    6.7;eor
       2014;20160406;   10;  18.5;   5.4;    3;   0.8;   6;    6.650;   0;   5.2;   9.1; 1000.47;   10.9;   71.17;   14.6;    7.0;    4.2;eor
       2014;20160407;   10;  14.2;   4.9;    3;   0.0;   6;    7.700;   0;   2.9;   7.1; 1000.95;    8.1;   66.04;   12.1;    5.2;    0.0;eor
       2014;20160408;   10;   7.7;   3.1;    3;   0.0;   0;    1.583;   0;   4.7;   7.2; 1004.13;    7.5;   70.08;   11.2;    3.2;   -2.3;eor
       2014;20160409;   10;   6.7;   2.3;    3;   0.0;   0;    6.567;   0;   3.7;   6.6; 1002.95;    8.5;   62.54;   13.9;    0.8;   -3.4;eor
       2014;20160410;   10;   9.9;   4.1;    3;   0.0;   0;    8.567;   0;   5.3;   7.2; 1006.58;   11.2;   55.38;   15.9;    5.2;    1.3;eor
       2014;20160411;   10;  12.2;   4.9;    3;   0.0;   0;    8.917;   0;   3.8;   7.4; 1008.70;    8.9;   66.96;   13.9;    1.9;   -0.7;eor
       2014;20160412;   10;   6.5;   2.6;    3;   0.0;   0;    6.867;   0;   5.3;   9.7; 1003.14;   12.2;   68.88;   17.6;    6.6;    2.4;eor
       2014;20160413;   10;   8.1;   3.1;    3;   0.0;   6;    1.183;   0;   6.5;   9.4; 1001.01;   10.3;   75.83;   14.0;    5.6;    1.3;eor
       2014;20160414;   10;   6.7;   3.1;    3;   2.0;   6;    5.283;   0;   5.8;   9.2; 1003.98;   10.9;   71.79;   15.6;    7.6;    3.4;eor
       2014;20160415;   10;  15.6;   3.6;    3;   6.8;   6;    0.983;   0;   6.0;   9.9;  996.49;    9.6;   82.83;   14.6;    5.8;    2.0;eor
       2014;20160416;   10;  14.7;   4.6;    3;   0.1;   6;    3.833;   0;   5.6;   8.9;  993.79;   10.6;   70.29;   15.3;    6.6;    3.3;eor
       2014;20160417;   10;  11.3;   3.5;    3;   0.0;   6;    7.067;   0;   3.8;   7.1; 1003.47;    6.6;   74.00;   12.2;    2.2;   -2.2;eor
       2014;20160418;   10;  11.1;   4.3;    3;   0.0;   6;    5.467;   0;   4.5;   6.6; 1012.33;    7.8;   64.25;   11.8;    1.5;   -3.9;eor
       2014;20160419;   10;  15.6;   6.4;    3;   0.0;   6;    4.383;   0;   5.3;   7.5; 1016.33;    9.4;   64.46;   14.2;    4.3;    1.9;eor
       2014;20160420;   10;  10.1;   4.3;    3;   0.0;   0;   10.867;   0;   2.9;   6.9; 1022.71;    7.7;   67.38;   11.9;    1.0;   -3.0;eor
       2014;20160421;   10;   7.2;   2.0;    3;   0.0;   0;   12.800;   0;   1.3;   6.4; 1018.23;    7.7;   65.13;   15.3;   -0.6;   -5.1;eor
       2014;20160422;   10;   9.8;   3.3;    3;   0.0;   0;   10.100;   0;   5.5;   6.6; 1012.11;    6.9;   68.63;   13.2;    0.2;   -3.3;eor
       2014;20160423;   10;  14.2;   4.6;    3;   0.0;   6;    4.183;   0;   5.5;   5.8; 1005.45;    4.9;   68.96;   10.2;    0.8;   -1.3;eor
       2014;20160424;   10;  16.1;   4.3;    3;   0.8;   8;    5.900;   0;   4.6;   6.1; 1003.58;    3.1;   79.92;    7.6;   -1.0;   -4.6;eor
       2014;20160425;   10;  14.4;   5.1;    3;   3.1;   6;    3.917;   0;   5.6;   6.3;  998.31;    4.1;   78.75;    9.7;   -0.8;   -3.2;eor
       2014;20160426;   10;  13.9;   5.3;    3;   8.8;   8;    3.283;   0;   6.6;   6.5;  990.09;    3.4;   83.96;    7.3;    1.0;   -0.3;eor
       2014;20160427;   10;  15.1;   5.3;    3;   3.9;   8;    0.783;   0;   7.0;   7.0;  994.86;    4.0;   86.04;    7.1;    2.5;    1.2;eor
       2014;20160428;   10;  14.2;   4.1;    3;   0.3;   8;    4.850;   0;   5.0;   6.6; 1005.60;    5.4;   74.42;   10.5;    1.7;   -1.2;eor
       2014;20160429;   10;  14.7;   5.7;    3;   0.0;   0;    5.267;   0;   6.4;   6.5; 1008.12;    8.5;   61.50;   14.3;    2.1;   -1.3;eor
       2014;20160430;   10;   9.3;   3.1;    3;   0.7;   6;    2.550;   0;   7.0;   8.1; 1011.79;    7.7;   77.96;   11.0;    3.1;   -0.5;eor
       2014;20160501;   10;   8.7;   3.7;    3;   0.0;   0;   11.633;   0;   4.0;   9.0; 1017.85;   10.6;   72.63;   17.9;    4.0;    0.8;eor
       2014;20160502;   10;   7.5;   2.3;    3;   0.0;   0;   13.350;   0;   1.6;   8.2; 1015.97;   13.1;   59.92;   20.0;    3.1;   -1.1;eor
       2014;20160503;   10;  12.3;   3.4;    3;   3.9;   6;    2.433;   0;   4.9;   9.0; 1013.68;    9.7;   74.67;   12.5;    2.4;   -2.1;eor
       2014;20160504;   10;   7.2;   2.1;    3;   0.0;   0;    8.217;   0;   3.0;   7.1; 1021.75;    8.6;   66.75;   15.3;    1.3;   -3.1;eor
       2014;20160505;   10;  10.6;   3.3;    3;   0.0;   0;   13.883;   0;   1.8;   7.7; 1019.22;   11.7;   58.50;   18.5;    2.6;   -0.7;eor
       2014;20160506;   10;  12.9;   4.6;    3;   0.0;   0;   13.983;   0;   2.6;   9.8; 1010.61;   16.5;   55.75;   23.5;    6.9;    3.7;eor
       2014;20160507;   10;  14.9;   5.3;    3;   0.0;   0;   14.150;   0;   1.5;   9.3; 1007.55;   18.2;   47.83;   24.1;    9.2;    4.7;eor
       2014;20160508;   10;  17.0;   6.1;    3;   0.0;   0;   14.017;   0;   0.5;   9.7; 1009.63;   18.1;   47.88;   23.6;    9.8;    6.7;eor
       2014;20160509;   10;  16.6;   6.3;    3;   0.0;   0;   14.100;   0;   1.0;  10.7; 1010.27;   18.5;   52.67;   24.6;   10.2;    7.2;eor
       2014;20160510;   10;  12.0;   5.1;    3;   0.0;   0;   12.583;   0;   4.3;  10.9; 1005.73;   18.3;   53.83;   24.3;   10.8;    8.4;eor
       2014;20160511;   10;  14.6;   5.2;    3;   0.0;   0;   12.533;   0;   5.2;  10.8; 1001.13;   18.2;   54.42;   24.4;   10.7;    7.6;eor
       2014;20160512;   10;  13.9;   6.1;    3;   0.0;   0;   11.683;   0;   4.0;  11.4;  996.24;   18.3;   56.13;   24.6;   10.5;    7.3;eor
       2014;20160513;   10;  12.9;   4.2;    3;   0.1;   6;   12.083;   0;   4.8;   8.5;  996.19;   15.6;   50.50;   22.4;    7.4;    4.0;eor
       2014;20160514;   10;  14.7;   7.0;    3;   4.4;   6;    5.417;   0;   6.2;   7.2; 1002.04;    8.6;   65.46;   12.7;    5.3;    4.2;eor
       2014;20160515;   10;  17.8;   6.0;    3;   3.7;   6;    4.483;   0;   5.7;   8.0; 1008.03;    7.0;   80.71;   11.5;    4.7;    3.2;eor
       2014;20160516;   10;  11.3;   4.2;    3;   0.0;   6;    4.750;   0;   5.2;   7.6; 1010.28;    8.0;   72.25;   12.6;    4.3;    1.4;eor
       2014;20160517;   10;  11.8;   3.8;    3;   0.0;   0;    2.400;   0;   6.1;   9.1; 1008.42;   10.3;   73.29;   15.1;    6.0;    3.4;eor
       2014;20160518;   10;   8.7;   3.0;    3;   0.0;   6;    1.600;   0;   5.7;  10.0; 1003.28;   13.4;   66.33;   18.0;    6.4;    0.6;eor
       2014;20160519;   10;   7.5;   2.5;    3;   0.0;   0;    5.067;   0;   5.9;  11.1; 1003.28;   15.0;   66.29;   21.3;    8.7;    6.7;eor
       2014;20160520;   10;  14.1;   3.6;    3;   0.6;   6;    2.800;   0;   7.1;  12.3; 1009.67;   14.5;   74.42;   17.2;   10.9;    6.4;eor
       2014;20160521;   10;   9.3;   3.7;    3;   0.0;   0;    7.883;   0;   6.7;  13.2; 1008.68;   18.0;   65.79;   22.8;   12.7;    8.2;eor
       2014;20160522;   10;  17.0;   4.2;    3;   7.4;   6;   10.767;   0;   6.9;  14.0; 1001.80;   19.5;   64.29;   27.3;   12.1;    6.8;eor
       2014;20160523;   10;   9.3;   3.8;    3;   0.9;   6;    6.833;   0;   6.6;  15.4; 1002.43;   17.0;   80.21;   21.4;   12.2;   12.2;eor
       2014;20160524;   10;  10.8;   5.5;    3;   3.9;   6;    0.017;   0;   7.7;  12.1; 1006.32;   11.7;   88.38;   14.0;   10.2;   10.2;eor
       2014;20160525;   10;   5.7;   2.2;    3;   0.0;   0;    0.000;   0;   7.9;  11.3; 1008.36;   12.0;   81.04;   14.3;    9.7;    5.2;eor
       2014;20160526;   10;   6.7;   2.1;    3;   0.0;   0;    8.900;   0;   4.5;  12.1; 1009.66;   14.1;   76.58;   19.7;    7.0;    4.2;eor
       2014;20160527;   10;   6.9;   2.3;    3;   0.0;   0;    5.350;   0;   5.4;  13.5; 1009.70;   15.7;   77.54;   21.9;    9.5;    5.5;eor
       2014;20160528;   10;   8.9;   3.4;    3;   1.9;   6;    8.200;   0;   5.4;  13.8; 1007.05;   18.1;   68.75;   23.4;   12.0;   10.6;eor
       2014;20160529;   10;   7.5;   2.9;    3;   7.1;   6;    0.350;   0;   7.8;  16.9; 1001.52;   16.2;   91.33;   19.3;   14.3;   13.4;eor
       2014;20160530;   10;  11.0;   3.7;    3;   6.4;   8;    7.500;   0;   6.7;  19.3;  997.42;   19.3;   86.54;   25.8;   14.3;   11.6;eor
