STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     2014;20151126;   3;    4.4;   7.6;   4.9; 1007.78;   90.71;   2.7;    6.7;    1.4;   -2.6;   6.2;   0.0;   0;    2.683;   0;eor
     2014;20151127;   3;    2.9;   6.4;   1.5; 1008.96;   84.83;   4.0;    6.4;    0.5;   -3.6;  10.3;   0.0;   0;    6.633;   0;eor
     2014;20151128;   3;    4.6;   6.6;   6.0; 1001.01;   78.00;   6.3;    7.3;    1.9;    0.3;  12.7;   4.8;   6;    3.400;   0;eor
     2014;20151129;   3;    8.1;   9.0;   7.8;  997.38;   83.38;   7.8;   11.2;    4.7;    3.8;  23.1;  15.1;   6;    0.000;   0;eor
     2014;20151130;   3;    7.1;   8.1;   7.4; 1002.80;   78.46;   6.8;   11.4;    3.6;    3.0;  22.8;  12.4;   6;    0.000;   0;eor
     2014;20151201;   3;    7.1;   8.7;   6.4; 1012.76;   85.88;   4.5;   11.1;    5.3;    3.4;  13.4;   0.5;   6;    1.450;   0;eor
     2014;20151202;   3;   10.6;   9.6;   8.0; 1017.78;   75.33;   4.4;   11.4;    9.0;    6.5;  10.5;   0.0;   0;    0.000;   0;eor
     2014;20151203;   3;    8.8;   7.9;   6.5; 1019.37;   70.25;   3.8;   11.4;    5.8;    2.9;   9.9;   0.0;   6;    4.667;   0;eor
     2014;20151204;   3;    8.4;   8.5;   6.0; 1016.47;   76.71;   5.8;    9.6;    5.8;    3.4;  13.9;   1.8;   6;    2.367;   0;eor
     2014;20151205;   3;    8.3;   6.7;   5.8; 1016.65;   61.67;   6.0;    9.8;    7.1;    3.4;  14.1;   0.0;   0;    0.283;   0;eor
     2014;20151206;   3;    9.6;   8.2;   5.2; 1013.15;   67.50;   6.8;   11.9;    6.8;    3.2;  14.7;   0.0;   6;    0.533;   0;eor
     2014;20151207;   3;   11.0;  11.5;   7.0; 1023.10;   87.21;   3.2;   11.8;    8.8;    6.0;   9.6;   0.0;   0;    0.000;   0;eor
     2014;20151208;   3;    9.7;   9.3;   2.3; 1021.68;   77.17;   3.6;   13.0;    6.8;    2.7;  10.5;   0.7;   6;    6.233;   0;eor
     2014;20151209;   3;    7.6;   8.7;   4.3; 1025.20;   82.54;   4.2;   10.1;    4.3;    0.1;  11.7;   0.0;   0;    3.833;   0;eor
     2014;20151210;   3;    4.8;   6.5;   4.3; 1023.20;   75.17;   5.1;    7.4;    3.0;   -0.7;  10.8;   1.9;   6;    5.867;   0;eor
     2014;20151211;   3;    5.9;   7.7;   7.3; 1012.69;   82.67;   6.3;    8.0;    3.3;    1.1;  15.4;   2.9;   6;    0.000;   0;eor
     2014;20151212;   3;    5.7;   7.6;   5.7; 1011.32;   83.25;   4.8;    9.9;    4.3;    0.9;  14.9;   7.6;   6;    3.600;   0;eor
     2014;20151213;   3;    5.7;   7.9;   6.7; 1010.29;   86.29;   5.5;   10.4;   -0.4;   -3.7;  21.4;   0.0;   6;    1.883;   0;eor
     2014;20151214;   3;    3.7;   7.2;   6.3; 1014.74;   89.04;   2.7;    7.6;   -0.5;   -2.5;   7.9;   0.0;   0;    0.000;   0;eor
     2014;20151215;   3;    6.1;   8.4;   6.4; 1016.33;   89.33;   1.8;    7.7;    2.6;   -0.6;   5.5;   0.0;   0;    0.000;   0;eor
     2014;20151216;   3;    8.6;  10.0;   7.7; 1016.12;   88.92;   4.2;   11.3;    5.8;    4.5;  10.3;   0.9;   6;    0.000;   0;eor
     2014;20151217;   3;   12.5;  12.5;   6.7; 1013.40;   85.92;   3.5;   14.4;   11.1;    7.1;   9.3;   0.5;   6;    0.483;   0;eor
     2014;20151218;   3;   12.3;  11.2;   7.3; 1012.85;   77.92;   4.5;   13.5;   10.3;    7.6;  10.6;   0.0;   6;    0.017;   0;eor
     2014;20151219;   3;   11.8;  10.7;   5.8; 1013.18;   77.25;   3.9;   13.8;    9.8;    5.9;   9.8;   0.0;   0;    3.833;   0;eor
     2014;20151220;   3;   11.7;  10.4;   7.1; 1009.68;   75.17;   4.0;   13.4;   10.0;    5.9;   8.7;   2.4;   6;    0.000;   0;eor
     2014;20151221;   3;   10.8;   9.9;   6.8; 1010.05;   76.13;   6.5;   12.2;    9.8;    8.1;  18.9;   0.6;   6;    2.367;   0;eor
     2014;20151222;   3;   12.5;  11.2;   6.1; 1011.43;   77.17;   6.8;   14.7;    9.8;    7.7;  14.9;   0.2;   6;    0.000;   0;eor
     2014;20151223;   3;   11.1;   9.6;   5.8; 1013.80;   72.00;   6.0;   13.8;    6.4;    0.9;  17.0;   0.5;   6;    2.967;   0;eor
     2014;20151224;   3;    9.7;   9.5;   5.3; 1013.79;   78.50;   5.6;   13.4;    5.3;    0.8;  16.3;   1.0;   6;    1.817;   0;eor
     2014;20151225;   3;    8.9;   9.2;   6.3; 1016.79;   80.04;   4.8;   13.3;    6.9;    4.1;  13.9;   1.3;   6;    1.233;   0;eor
     2014;20151226;   3;   13.8;  11.3;   7.1; 1014.39;   71.33;   7.5;   15.1;   12.2;    9.9;  17.1;   0.0;   0;    2.083;   0;eor
     2014;20151227;   3;   11.6;  10.1;   7.4; 1016.55;   73.96;   5.4;   13.2;    9.3;    6.7;  11.7;   0.1;   6;    0.000;   0;eor
     2014;20151228;   3;   10.4;  11.1;   7.6; 1021.95;   87.88;   3.7;   12.8;    7.7;    7.6;   9.8;   0.1;   6;    2.600;   0;eor
     2014;20151229;   3;    6.4;   8.8;   7.5; 1020.46;   91.79;   5.2;    8.5;    4.1;    2.6;  12.9;   0.0;   0;    1.617;   0;eor
     2014;20151230;   3;    5.6;   7.8;   5.6; 1020.36;   84.75;   4.0;    7.5;    2.5;   -0.1;  10.3;   0.0;   0;    0.000;   0;eor
     2014;20151231;   3;    3.8;   6.8;   4.8; 1013.30;   83.33;   4.9;    5.6;    2.2;   -0.7;  11.3;   3.6;   6;    0.000;   0;eor
     2014;20160101;   3;    4.3;   7.6;   5.7; 1017.35;   91.00;   2.5;    6.5;    1.8;   -1.4;   6.7;   0.0;   6;    0.017;   0;eor
     2014;20160102;   3;    1.4;   6.0;   7.8; 1010.43;   87.92;   7.0;    3.9;   -3.8;   -3.5;  16.1;   0.2;   7;    0.000;   0;eor
     2014;20160103;   3;   -4.1;   3.8;   7.8; 1002.53;   83.58;   7.6;   -3.6;   -4.7;   -4.4;  14.7;   1.1;   7;    0.000;   1;eor
     2014;20160104;   3;   -5.8;   3.3;   7.7;  987.81;   83.42;   6.3;   -4.7;   -6.7;   -6.9;  12.7;   0.7;   8;    0.000;   2;eor
     2014;20160105;   3;   -5.6;   3.5;   8.0;  990.30;   85.88;   6.1;   -5.0;   -6.2;   -6.5;  10.3;   2.8;   8;    0.000;   4;eor
     2014;20160106;   3;   -6.2;   3.2;   8.0;  995.78;   83.63;   5.4;   -5.4;   -7.0;   -7.2;  10.6;   0.0;   7;    0.000;   7;eor
     2014;20160107;   3;   -3.5;   4.2;   8.0;  991.06;   87.58;   5.5;    4.2;   -6.0;   -5.9;  11.3;   2.8;   8;    0.000;   6;eor
     2014;20160108;   3;    4.9;   6.4;   4.5;  992.23;   74.42;   6.5;    6.9;    1.5;   -4.0;  18.3;   0.0;   0;    2.333;   5;eor
     2014;20160109;   3;    2.8;   6.1;   3.6;  994.94;   82.13;   3.7;    6.5;   -0.4;   -5.4;   9.9;   0.0;   0;    3.783;   0;eor
     2014;20160110;   3;    5.5;   7.5;   5.7;  986.84;   82.38;   5.1;    8.3;    3.1;    0.4;  13.4;   3.6;   6;    2.200;   0;eor
     2014;20160111;   3;    4.9;   7.6;   6.9;  982.70;   87.58;   3.4;    5.9;    3.3;   -0.9;   8.2;   4.2;   6;    0.000;   0;eor
     2014;20160112;   3;    5.6;   7.7;   7.0;  985.43;   84.92;   4.1;    6.6;    4.9;    3.3;  11.5;   2.5;   6;    0.283;   0;eor
     2014;20160113;   3;    3.6;   6.8;   7.0;  998.55;   85.50;   4.9;    5.8;    1.2;   -3.2;  16.6;   0.5;   6;    0.000;   0;eor
     2014;20160114;   3;    2.7;   6.2;   5.5; 1000.01;   84.00;   4.8;    4.6;    0.8;   -2.7;  12.9;   1.0;   8;    0.983;   0;eor
     2014;20160115;   3;    1.2;   6.1;   7.9; 1001.12;   91.92;   2.9;    2.3;   -0.2;   -1.2;   6.9;   0.2;   8;    0.000;   0;eor
     2014;20160116;   3;   -0.1;   5.6;   7.6; 1010.78;   92.00;   2.4;    1.0;   -1.6;   -4.4;   6.7;   6.3;   7;    0.000;   0;eor
     2014;20160117;   3;   -2.3;   4.8;   6.8; 1016.07;   93.13;   2.6;   -0.2;   -8.5;  -15.0;   6.2;   0.0;   7;    0.333;  12;eor
     2014;20160118;   3;   -6.2;   3.5;   4.5; 1014.74;   92.08;   1.0;   -2.4;   -9.8;  -14.4;   4.1;   0.0;   0;    6.533;   9;eor
     2014;20160119;   3;   -5.5;   3.3;   4.0; 1008.25;   80.96;   2.2;   -1.0;  -11.3;  -17.3;   7.9;   0.7;   7;    6.667;   7;eor
     2014;20160120;   3;   -0.6;   5.4;   6.4; 1008.88;   92.58;   3.8;    0.9;   -6.2;  -12.6;   8.4;   0.7;   7;    0.000;   8;eor
     2014;20160121;   3;   -6.2;   3.7;   5.1; 1020.26;   94.83;   1.6;   -2.9;  -11.1;  -16.3;   4.1;   0.0;   7;    1.633;   7;eor
     2014;20160122;   3;   -4.9;   3.3;   2.8; 1020.38;   78.08;   3.9;   -0.5;  -12.3;  -16.4;  10.3;   3.2;   6;    7.050;   7;eor
     2014;20160123;   3;    3.6;   7.5;   8.0; 1020.41;   93.63;   4.2;    5.8;   -0.5;   -1.0;   9.6;   0.1;   6;    0.000;   5;eor
     2014;20160124;   3;    5.7;   8.2;   7.5; 1022.23;   89.38;   3.2;    8.5;    3.6;    1.6;   8.4;   2.2;   6;    0.000;   0;eor
     2014;20160125;   3;    9.7;  10.9;   7.0; 1017.36;   89.75;   4.0;   12.6;    8.1;    3.2;  11.1;   0.0;   6;    0.233;   0;eor
     2014;20160126;   3;   10.3;   9.6;   7.3; 1012.64;   76.08;   5.4;   11.4;    8.9;    7.3;  15.9;   0.9;   6;    0.550;   0;eor
     2014;20160127;   3;   10.7;  10.1;   7.8; 1005.48;   79.04;   7.5;   12.7;    8.7;    7.3;  14.9;   2.9;   6;    0.000;   0;eor
     2014;20160128;   3;    6.9;   7.6;   4.0; 1012.40;   75.46;   5.9;   10.6;    3.6;   -0.4;  15.4;   0.0;   6;    6.483;   0;eor
     2014;20160129;   3;    7.1;   7.7;   6.7; 1012.68;   75.71;   7.3;    9.9;    3.1;    0.6;  17.7;   0.1;   6;    0.383;   0;eor
     2014;20160130;   3;    7.4;   8.4;   6.9; 1000.33;   81.50;   7.6;    9.6;    1.6;    0.8;  22.8;   6.7;   8;    0.000;   0;eor
     2014;20160131;   3;    4.2;   6.7;   6.0;  999.90;   80.75;   5.5;    6.0;    2.6;    0.9;  13.5;   3.3;   8;    0.450;   0;eor
     2014;20160201;   3;    9.3;  10.3;   7.5; 1003.92;   88.38;   6.1;   12.1;    5.3;    5.0;  18.9;   4.0;   6;    0.000;   0;eor
     2014;20160202;   3;    8.4;   7.9;   6.4; 1002.44;   71.50;   8.3;   11.5;    5.4;    3.4;  22.1;   0.5;   6;    0.000;   0;eor
     2014;20160203;   3;    4.8;   6.3;   4.3; 1006.42;   74.04;   7.1;    6.5;    2.8;    1.5;  16.1;   0.3;   6;    5.200;   0;eor
     2014;20160204;   3;    3.4;   6.9;   7.0; 1012.23;   88.58;   5.2;    4.3;    2.5;    1.4;  12.5;   1.1;   6;    0.000;   0;eor
     2014;20160205;   3;    5.7;   8.3;   7.6; 1014.66;   89.88;   3.9;    9.2;    2.7;    1.5;   7.9;   2.8;   6;    0.000;   0;eor
     2014;20160206;   3;    9.6;   8.8;   7.0; 1003.98;   73.71;   5.3;   11.7;    7.6;    3.6;  12.3;   0.0;   0;    3.633;   0;eor
     2014;20160207;   3;    9.2;   7.6;   4.9;  993.83;   65.50;   5.6;   12.7;    6.0;    1.4;  12.9;   0.0;   6;    0.167;   0;eor
     2014;20160208;   3;    7.7;   7.4;   5.9;  985.48;   70.54;   9.3;   10.3;    6.1;    3.4;  19.9;   2.0;   6;    1.117;   0;eor
     2014;20160209;   3;    6.7;   7.3;   7.6;  980.20;   75.08;   8.5;    9.6;    0.6;   -0.1;  20.7;   5.1;   8;    0.017;   0;eor
     2014;20160210;   3;    3.9;   6.9;   6.3;  984.03;   85.50;   5.2;    5.4;    2.2;   -0.3;  13.2;   1.4;   6;    0.000;   0;eor
     2014;20160211;   3;    3.9;   6.7;   4.3;  994.33;   82.42;   5.2;    6.8;    1.8;   -1.4;  14.9;   1.9;   6;    4.100;   0;eor
     2014;20160212;   3;    2.6;   6.3;   4.7;  994.33;   85.79;   2.2;    6.1;   -0.1;   -4.4;   5.0;   0.0;   0;    1.533;   0;eor
     2014;20160213;   3;    1.7;   5.6;   3.1;  986.38;   82.21;   4.2;    6.7;   -3.2;   -5.3;  10.5;   0.4;   8;    6.467;   0;eor
     2014;20160214;   3;    1.1;   6.2;   8.0;  983.02;   94.46;   4.3;    2.9;    0.2;   -0.1;  11.3;   3.0;   8;    0.000;   0;eor
     2014;20160215;   3;    0.7;   5.8;   7.8; 1006.96;   90.13;   3.4;    2.0;   -0.9;   -1.5;   9.6;   1.5;   8;    0.000;   0;eor
     2014;20160216;   3;   -1.1;   4.2;   2.8; 1028.34;   76.00;   2.2;    2.3;   -4.8;   -7.4;   5.8;   0.0;   0;    8.133;   0;eor
     2014;20160217;   3;   -0.7;   4.6;   3.5; 1016.56;   79.58;   4.0;    3.8;   -5.9;   -7.7;  10.5;   0.1;   7;    7.300;   0;eor
     2014;20160218;   3;    1.0;   5.6;   6.8; 1008.54;   85.63;   1.8;    2.8;   -1.2;   -5.0;   4.5;   0.2;   8;    0.000;   0;eor
     2014;20160219;   3;    1.3;   5.6;   6.5; 1011.54;   82.96;   2.2;    3.8;   -2.1;   -4.7;   7.0;   0.0;   8;    0.000;   0;eor
     2014;20160220;   3;    5.0;   7.6;   7.2; 1001.67;   85.21;   6.1;    9.5;    0.8;   -1.6;  15.8;   4.9;   6;    0.000;   0;eor
     2014;20160221;   3;    9.3;  10.7;   8.0;  997.82;   90.50;   7.1;   11.4;    7.4;    6.7;  19.5;  13.6;   6;    0.000;   0;eor
     2014;20160222;   3;    6.2;   8.6;   8.0;  996.91;   88.88;   6.6;   10.9;    3.5;    2.7;  19.5;  13.9;   6;    0.000;   0;eor
     2014;20160223;   3;    4.4;   7.0;   5.9; 1002.93;   83.46;   4.9;    7.9;    1.8;    0.3;  12.9;   0.0;   6;    4.000;   0;eor
     2014;20160224;   3;    2.8;   5.7;   4.0; 1007.95;   77.46;   4.3;    6.4;    0.8;   -2.7;  13.4;   0.0;   8;    7.317;   0;eor
     2014;20160225;   3;    1.5;   5.6;   4.1; 1004.58;   82.96;   3.7;    4.6;   -0.8;   -2.7;  13.2;   0.2;   8;    4.283;   0;eor
     2014;20160226;   3;    1.1;   5.4;   4.9; 1005.82;   81.38;   2.7;    4.9;   -1.9;   -5.3;   8.2;   0.0;   0;    3.950;   0;eor
     2014;20160227;   3;    0.4;   4.5;   6.3; 1005.96;   73.21;   3.4;    6.3;   -4.0;   -5.7;   9.8;   0.0;   0;    7.733;   0;eor
     2014;20160228;   3;    0.6;   4.4;   3.8; 1012.00;   70.83;   3.1;    6.3;   -3.7;   -6.5;  10.3;   0.0;   0;    7.650;   0;eor
     2014;20160229;   3;    0.0;   4.4;   3.7; 1016.78;   74.13;   4.2;    5.0;   -3.3;   -5.6;  11.7;   0.0;   0;    7.817;   0;eor
     2014;20160301;   3;   -0.2;   4.9;   5.9; 1009.60;   81.29;   3.3;    3.6;   -6.0;   -8.5;  11.0;   1.4;   8;    2.550;   0;eor
     2014;20160302;   3;    4.7;   7.1;   6.1;  991.23;   82.38;   5.4;    9.5;    2.6;   -3.0;  18.2;   1.0;   6;    1.650;   0;eor
     2014;20160303;   3;    4.3;   6.2;   5.8;  993.48;   74.67;   3.7;    8.1;    1.8;   -1.4;   9.8;   0.0;   8;    0.933;   0;eor
     2014;20160304;   3;    3.7;   6.0;   5.6;  993.31;   76.13;   4.9;    7.1;   -0.5;   -5.7;  13.4;   1.6;   6;    3.883;   0;eor
     2014;20160305;   3;    3.9;   7.6;   7.9;  988.75;   94.67;   2.0;    5.2;    2.7;    1.1;   4.6;   1.6;   6;    0.000;   0;eor
     2014;20160306;   3;    3.6;   6.6;   7.6;  991.60;   84.21;   3.1;    6.3;    1.8;   -0.9;   7.2;   0.1;   6;    0.633;   0;eor
     2014;20160307;   3;    2.5;   5.9;   4.9;  997.43;   82.29;   2.2;    6.4;   -2.4;   -5.7;   6.5;   0.0;   0;    3.917;   0;eor
     2014;20160308;   3;    1.8;   5.6;   2.7; 1006.56;   81.25;   2.6;    6.8;   -3.5;   -7.2;  10.1;   0.0;   0;    5.367;   0;eor
     2014;20160309;   3;    3.4;   5.0;   1.8; 1004.99;   66.88;   5.0;    9.1;   -0.5;   -5.0;  11.8;   0.0;   0;    9.800;   0;eor
     2014;20160310;   3;    3.1;   6.3;   6.0; 1013.50;   81.75;   3.1;    6.8;   -2.1;   -4.2;   8.2;   0.0;   0;    1.300;   0;eor
     2014;20160311;   3;    3.2;   6.0;   7.9; 1022.24;   78.96;   3.8;    4.6;    1.0;    0.3;   7.7;   0.0;   0;    0.000;   0;eor
     2014;20160312;   3;    3.0;   5.5;   7.8; 1025.61;   73.21;   3.5;    3.8;    2.2;    1.2;   7.9;   0.0;   0;    0.000;   0;eor
     2014;20160313;   3;    2.5;   5.5;   7.4; 1029.64;   75.04;   4.5;    6.1;    0.6;   -1.4;   8.7;   0.0;   0;    1.517;   0;eor
     2014;20160314;   3;    3.0;   5.3;   5.0; 1027.37;   70.88;   2.1;    9.7;   -3.7;   -6.5;   5.7;   0.0;   6;    9.683;   0;eor
     2014;20160315;   3;    5.2;   6.9;   6.5; 1021.07;   78.75;   3.7;    9.8;    0.6;   -1.7;  11.0;   0.0;   6;    1.283;   0;eor
     2014;20160316;   3;    4.8;   5.5;   4.1; 1024.80;   64.83;   5.3;    9.5;    0.1;   -3.6;  12.3;   0.0;   0;    7.067;   0;eor
     2014;20160317;   3;    4.5;   5.3;   0.3; 1021.46;   66.04;   2.1;   12.9;   -2.4;   -6.4;   5.8;   0.0;   6;   10.767;   0;eor
     2014;20160318;   3;    4.0;   7.4;   7.3; 1013.67;   90.71;   4.2;    6.7;   -0.5;   -3.7;   9.1;   0.1;   6;    0.000;   0;eor
     2014;20160319;   3;    5.6;   7.2;   7.3; 1013.30;   80.71;   3.3;    9.6;    3.6;    2.9;   9.6;   0.1;   6;    1.633;   0;eor
     2014;20160320;   3;    5.8;   7.6;   6.5; 1009.73;   83.00;   5.8;    9.5;    3.3;    0.5;  12.3;   0.8;   6;    0.650;   0;eor
     2014;20160321;   3;    6.4;   7.9;   7.5; 1008.00;   82.33;   6.1;    8.5;    4.9;    4.1;  13.2;   0.5;   6;    0.183;   0;eor
     2014;20160322;   3;    5.8;   7.9;   7.2; 1004.78;   85.38;   4.5;    9.1;    3.4;    1.5;  12.3;   1.2;   6;    0.300;   0;eor
     2014;20160323;   3;    5.8;   7.2;   5.6; 1003.16;   78.83;   4.7;   10.1;    0.3;   -3.7;  13.2;   0.0;   6;    2.783;   0;eor
     2014;20160324;   3;    5.3;   6.9;   6.6; 1006.13;   78.00;   3.0;    9.7;    0.7;   -0.6;   8.4;   0.7;   6;    5.817;   0;eor
     2014;20160325;   3;    7.0;   9.1;   8.0; 1004.27;   90.46;   3.8;    7.7;    5.9;    4.9;   9.1;   6.1;   6;    0.000;   0;eor
     2014;20160326;   3;    9.1;   8.4;   5.0; 1008.86;   74.38;   5.0;   13.7;    1.8;   -2.5;  12.9;   0.0;   0;   10.750;   0;eor
     2014;20160327;   3;    9.3;   8.1;   5.8; 1001.18;   69.58;   5.8;   11.8;    6.8;    1.0;  13.2;   1.5;   6;    1.667;   0;eor
     2014;20160328;   3;    8.7;   7.7;   4.7;  994.67;   68.63;   7.7;   12.2;    6.2;    1.8;  19.0;   3.4;   6;    2.217;   0;eor
     2014;20160329;   3;    6.5;   7.9;   6.4;  998.25;   81.54;   5.1;   10.1;    3.3;   -1.4;  16.3;   5.3;   6;    1.200;   0;eor
     2014;20160330;   3;    8.3;   7.6;   6.5; 1001.36;   70.42;   4.7;   11.9;    4.2;    1.5;  13.2;   0.0;   6;    3.867;   0;eor
     2014;20160331;   3;    7.0;   7.1;   7.6; 1006.77;   71.71;   2.1;   10.1;    4.0;    1.0;   5.8;   0.0;   0;    0.933;   0;eor
     2014;20160401;   3;    8.2;   6.0;   4.1; 1013.52;   57.75;   2.5;   13.2;    1.6;   -1.1;   6.5;   0.0;   0;   11.467;   0;eor
     2014;20160402;   3;    9.6;   7.8;   5.4; 1011.19;   65.46;   3.3;   16.0;    1.4;   -1.1;   8.1;   0.0;   0;    9.450;   0;eor
     2014;20160403;   3;   14.8;  10.5;   7.0; 1004.23;   63.42;   2.4;   20.5;    7.3;    5.1;   7.7;   1.4;   6;    4.067;   0;eor
     2014;20160404;   3;   14.9;  13.0;   6.8; 1000.40;   77.54;   2.8;   20.1;   10.0;    5.0;  10.6;   1.0;   6;    2.383;   0;eor
     2014;20160405;   3;   11.6;  11.5;   6.4;  999.73;   84.63;   3.2;   15.8;    8.9;    6.7;  14.2;   2.9;   6;    0.000;   0;eor
     2014;20160406;   3;   10.9;   9.1;   5.2; 1000.47;   71.17;   5.4;   14.6;    7.0;    4.2;  18.5;   0.8;   6;    6.650;   0;eor
     2014;20160407;   3;    8.1;   7.1;   2.9; 1000.95;   66.04;   4.9;   12.1;    5.2;    0.0;  14.2;   0.0;   6;    7.700;   0;eor
     2014;20160408;   3;    7.5;   7.2;   4.7; 1004.13;   70.08;   3.1;   11.2;    3.2;   -2.3;   7.7;   0.0;   0;    1.583;   0;eor
     2014;20160409;   3;    8.5;   6.6;   3.7; 1002.95;   62.54;   2.3;   13.9;    0.8;   -3.4;   6.7;   0.0;   0;    6.567;   0;eor
     2014;20160410;   3;   11.2;   7.2;   5.3; 1006.58;   55.38;   4.1;   15.9;    5.2;    1.3;   9.9;   0.0;   0;    8.567;   0;eor
     2014;20160411;   3;    8.9;   7.4;   3.8; 1008.70;   66.96;   4.9;   13.9;    1.9;   -0.7;  12.2;   0.0;   0;    8.917;   0;eor
     2014;20160412;   3;   12.2;   9.7;   5.3; 1003.14;   68.88;   2.6;   17.6;    6.6;    2.4;   6.5;   0.0;   0;    6.867;   0;eor
     2014;20160413;   3;   10.3;   9.4;   6.5; 1001.01;   75.83;   3.1;   14.0;    5.6;    1.3;   8.1;   0.0;   6;    1.183;   0;eor
     2014;20160414;   3;   10.9;   9.2;   5.8; 1003.98;   71.79;   3.1;   15.6;    7.6;    3.4;   6.7;   2.0;   6;    5.283;   0;eor
     2014;20160415;   3;    9.6;   9.9;   6.0;  996.49;   82.83;   3.6;   14.6;    5.8;    2.0;  15.6;   6.8;   6;    0.983;   0;eor
     2014;20160416;   3;   10.6;   8.9;   5.6;  993.79;   70.29;   4.6;   15.3;    6.6;    3.3;  14.7;   0.1;   6;    3.833;   0;eor
     2014;20160417;   3;    6.6;   7.1;   3.8; 1003.47;   74.00;   3.5;   12.2;    2.2;   -2.2;  11.3;   0.0;   6;    7.067;   0;eor
     2014;20160418;   3;    7.8;   6.6;   4.5; 1012.33;   64.25;   4.3;   11.8;    1.5;   -3.9;  11.1;   0.0;   6;    5.467;   0;eor
     2014;20160419;   3;    9.4;   7.5;   5.3; 1016.33;   64.46;   6.4;   14.2;    4.3;    1.9;  15.6;   0.0;   6;    4.383;   0;eor
     2014;20160420;   3;    7.7;   6.9;   2.9; 1022.71;   67.38;   4.3;   11.9;    1.0;   -3.0;  10.1;   0.0;   0;   10.867;   0;eor
     2014;20160421;   3;    7.7;   6.4;   1.3; 1018.23;   65.13;   2.0;   15.3;   -0.6;   -5.1;   7.2;   0.0;   0;   12.800;   0;eor
     2014;20160422;   3;    6.9;   6.6;   5.5; 1012.11;   68.63;   3.3;   13.2;    0.2;   -3.3;   9.8;   0.0;   0;   10.100;   0;eor
     2014;20160423;   3;    4.9;   5.8;   5.5; 1005.45;   68.96;   4.6;   10.2;    0.8;   -1.3;  14.2;   0.0;   6;    4.183;   0;eor
     2014;20160424;   3;    3.1;   6.1;   4.6; 1003.58;   79.92;   4.3;    7.6;   -1.0;   -4.6;  16.1;   0.8;   8;    5.900;   0;eor
     2014;20160425;   3;    4.1;   6.3;   5.6;  998.31;   78.75;   5.1;    9.7;   -0.8;   -3.2;  14.4;   3.1;   6;    3.917;   0;eor
     2014;20160426;   3;    3.4;   6.5;   6.6;  990.09;   83.96;   5.3;    7.3;    1.0;   -0.3;  13.9;   8.8;   8;    3.283;   0;eor
     2014;20160427;   3;    4.0;   7.0;   7.0;  994.86;   86.04;   5.3;    7.1;    2.5;    1.2;  15.1;   3.9;   8;    0.783;   0;eor
     2014;20160428;   3;    5.4;   6.6;   5.0; 1005.60;   74.42;   4.1;   10.5;    1.7;   -1.2;  14.2;   0.3;   8;    4.850;   0;eor
     2014;20160429;   3;    8.5;   6.5;   6.4; 1008.12;   61.50;   5.7;   14.3;    2.1;   -1.3;  14.7;   0.0;   0;    5.267;   0;eor
     2014;20160430;   3;    7.7;   8.1;   7.0; 1011.79;   77.96;   3.1;   11.0;    3.1;   -0.5;   9.3;   0.7;   6;    2.550;   0;eor
     2014;20160501;   3;   10.6;   9.0;   4.0; 1017.85;   72.63;   3.7;   17.9;    4.0;    0.8;   8.7;   0.0;   0;   11.633;   0;eor
     2014;20160502;   3;   13.1;   8.2;   1.6; 1015.97;   59.92;   2.3;   20.0;    3.1;   -1.1;   7.5;   0.0;   0;   13.350;   0;eor
     2014;20160503;   3;    9.7;   9.0;   4.9; 1013.68;   74.67;   3.4;   12.5;    2.4;   -2.1;  12.3;   3.9;   6;    2.433;   0;eor
     2014;20160504;   3;    8.6;   7.1;   3.0; 1021.75;   66.75;   2.1;   15.3;    1.3;   -3.1;   7.2;   0.0;   0;    8.217;   0;eor
     2014;20160505;   3;   11.7;   7.7;   1.8; 1019.22;   58.50;   3.3;   18.5;    2.6;   -0.7;  10.6;   0.0;   0;   13.883;   0;eor
     2014;20160506;   3;   16.5;   9.8;   2.6; 1010.61;   55.75;   4.6;   23.5;    6.9;    3.7;  12.9;   0.0;   0;   13.983;   0;eor
     2014;20160507;   3;   18.2;   9.3;   1.5; 1007.55;   47.83;   5.3;   24.1;    9.2;    4.7;  14.9;   0.0;   0;   14.150;   0;eor
     2014;20160508;   3;   18.1;   9.7;   0.5; 1009.63;   47.88;   6.1;   23.6;    9.8;    6.7;  17.0;   0.0;   0;   14.017;   0;eor
     2014;20160509;   3;   18.5;  10.7;   1.0; 1010.27;   52.67;   6.3;   24.6;   10.2;    7.2;  16.6;   0.0;   0;   14.100;   0;eor
     2014;20160510;   3;   18.3;  10.9;   4.3; 1005.73;   53.83;   5.1;   24.3;   10.8;    8.4;  12.0;   0.0;   0;   12.583;   0;eor
     2014;20160511;   3;   18.2;  10.8;   5.2; 1001.13;   54.42;   5.2;   24.4;   10.7;    7.6;  14.6;   0.0;   0;   12.533;   0;eor
