STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     2014;19380603;   5;   12.2;   8.5;   5.0; 1014.60;   59.00;-999;   18.4;    8.8;    5.4;-999;   0.1;   1;    9.100;   0;eor
     2014;19380604;   5;   15.8;   9.5;   3.3; 1013.90;   55.00;-999;   21.5;    5.8;    3.0;-999;   0.0;   1;    9.400;   0;eor
     2014;19380605;   5;   19.3;  13.1;   4.0; 1007.10;   58.00;-999;   26.2;    8.1;    5.5;-999;   6.2;   1;   14.300;   0;eor
     2014;19380606;   5;   16.1;  11.1;   3.0; 1015.20;   60.00;-999;   21.4;   10.1;    8.6;-999;   0.0;   0;   13.900;   0;eor
     2014;19380607;   5;   20.1;  12.5;   2.3; 1015.60;   54.00;-999;   26.2;    8.0;    4.5;-999;   0.0;   0;   14.700;   0;eor
     2014;19380608;   5;   23.9;  15.2;   3.7; 1014.60;   52.00;-999;   30.3;   12.7;   10.0;-999;   0.0;   0;   13.900;   0;eor
     2014;19380609;   5;   20.2;  17.6;   5.0; 1011.80;   71.00;-999;   26.3;   15.3;   12.2;-999;   3.5;   1;    7.800;   0;eor
     2014;19380610;   5;   17.0;  12.7;   6.7; 1013.60;   65.00;-999;   21.9;   13.2;   10.2;-999;   0.0;   0;   10.100;   0;eor
     2014;19380611;   5;   15.7;  11.6;   5.0; 1014.00;   64.00;-999;   19.6;   10.2;    6.6;-999;   0.0;   1;    6.000;   0;eor
     2014;19380612;   5;   12.7;  10.7;   7.3; 1011.20;   72.00;-999;   17.7;    9.5;    8.2;-999;   0.0;   1;    2.100;   0;eor
     2014;19380613;   5;   13.4;  10.0;   6.7; 1013.20;   65.00;-999;   18.3;    6.2;    3.0;-999;   0.9;   1;   10.400;   0;eor
     2014;19380614;   5;   12.4;  12.1;   7.7; 1013.00;   83.00;-999;   15.4;   10.2;   10.9;-999;   0.0;   1;    0.400;   0;eor
     2014;19380615;   5;   12.0;  10.4;   7.3; 1009.20;   72.00;-999;   17.0;    8.7;    6.9;-999;   0.2;   1;    1.900;   0;eor
     2014;19380616;   5;   12.0;   9.6;   7.3; 1014.70;   68.00;-999;   14.9;    9.1;    8.2;-999;   0.3;   1;    3.400;   0;eor
     2014;19380617;   5;   13.3;  11.3;   8.0; 1014.70;   74.00;-999;   15.1;   10.1;    9.0;-999;   1.0;   1;    0.800;   0;eor
     2014;19380618;   5;   14.2;  11.2;   5.7; 1012.70;   70.00;-999;   18.9;    9.6;    9.8;-999;   0.0;   0;    2.400;   0;eor
     2014;19380619;   5;   19.8;  12.7;   4.3; 1009.20;   56.00;-999;   27.1;    9.6;    3.1;-999;   0.2;   1;   11.600;   0;eor
     2014;19380620;   5;   16.4;  11.2;   5.7; 1015.60;   58.00;-999;   21.4;   13.4;    9.7;-999;   0.0;   0;    9.800;   0;eor
     2014;19380621;   5;   18.7;  10.9;   1.3; 1016.20;   51.00;-999;   24.1;    7.0;    2.8;-999;   0.0;   0;   14.700;   0;eor
     2014;19380622;   5;   20.7;  12.8;   1.0; 1011.90;   55.00;-999;   27.8;   10.2;    6.2;-999;   0.0;   1;   13.400;   0;eor
     2014;19380623;   5;   13.9;  12.3;   7.3; 1011.80;   77.00;-999;   18.7;   11.7;   11.9;-999;   0.0;   1;    3.000;   0;eor
     2014;19380624;   5;   18.4;  16.3;   7.7; 1008.80;   77.00;-999;   22.7;   11.0;    8.2;-999;   0.0;   1;    0.000;   0;eor
     2014;19380625;   5;   23.4;  15.9;   4.7; 1002.60;   56.00;-999;   29.1;   13.7;    9.0;-999;   0.0;   0;   13.300;   0;eor
     2014;19380626;   5;   16.9;  11.5;   5.3; 1006.20;   57.00;-999;   21.7;   14.0;   15.8;-999;   0.0;   0;   10.500;   0;eor
     2014;19380627;   5;   19.0;  15.3;   6.3; 1003.00;   70.00;-999;   26.6;   12.2;    7.1;-999;   1.8;   1;    5.100;   0;eor
     2014;19380628;   5;   17.8;  11.5;   6.3;  999.80;   56.00;-999;   20.9;   15.6;   13.1;-999;   0.0;   0;    7.800;   0;eor
     2014;19380629;   5;   16.8;  11.5;   5.7;  996.40;   57.00;-999;   22.5;   14.2;   10.0;-999;   0.0;   1;    3.800;   0;eor
     2014;19380630;   5;   17.5;  10.0;   6.3; 1005.20;   51.00;-999;   23.1;   10.6;    5.8;-999;   0.0;   0;   13.600;   0;eor
     2014;19380701;   5;   13.4;  13.3;   7.7; 1000.80;   85.00;-999;   16.9;   10.0;    6.9;-999;   7.5;   1;    0.200;   0;eor
     2014;19380702;   5;   14.6;  13.5;   8.0; 1005.20;   83.00;-999;   19.3;   11.0;   11.8;-999;   0.8;   1;    2.900;   0;eor
     2014;19380703;   5;   14.6;  13.6;   5.3; 1009.00;   82.00;-999;   19.7;    6.9;    5.8;-999;   1.7;   1;    1.600;   0;eor
     2014;19380704;   5;   15.4;  12.9;   7.0; 1004.20;   74.00;-999;   21.7;    9.7;    6.2;-999;   4.1;   1;    4.900;   0;eor
     2014;19380705;   5;   14.3;  12.3;   6.7;  999.10;   73.00;-999;   19.2;   10.9;    8.9;-999;   1.4;   1;    7.700;   0;eor
     2014;19380706;   5;   13.0;  11.7;   5.0; 1008.00;   78.00;-999;   18.4;   10.8;    6.9;-999;   0.9;   1;    7.800;   0;eor
     2014;19380707;   5;   19.0;  12.3;   2.3; 1012.30;   57.00;-999;   24.8;    9.6;    5.0;-999;   0.0;   0;   15.000;   0;eor
     2014;19380708;   5;   20.4;  16.5;   7.0; 1007.50;   66.00;-999;   31.4;   12.2;    8.7;-999;  12.9;   1;    8.600;   0;eor
     2014;19380709;   5;   15.6;  12.1;   4.7; 1010.00;   66.00;-999;   20.2;   13.2;   11.0;-999;   0.0;   1;    6.400;   0;eor
     2014;19380710;   5;   13.4;  12.3;   6.7; 1010.80;   79.00;-999;   18.2;   11.0;    9.0;-999;   0.9;   1;    4.900;   0;eor
     2014;19380711;   5;   15.6;  14.9;   7.0; 1004.60;   84.00;-999;   21.3;   11.1;    7.8;-999;   7.9;   1;    2.700;   0;eor
     2014;19380712;   5;   16.4;  14.8;   7.0; 1001.00;   77.00;-999;   21.7;   13.2;   10.2;-999;   3.1;   1;    7.500;   0;eor
     2014;19380713;   5;   15.9;  14.7;   6.0; 1009.40;   81.00;-999;   21.8;   10.9;    9.3;-999;   2.8;   1;    7.900;   0;eor
     2014;19380714;   5;   18.8;  14.9;   2.3; 1013.00;   69.00;-999;   24.4;    9.4;    7.4;-999;   0.0;   0;   10.000;   0;eor
     2014;19380715;   5;   20.3;  15.3;   3.0; 1009.40;   64.00;-999;   26.7;   11.2;    9.0;-999;   0.0;   0;   13.300;   0;eor
     2014;19380716;   5;   18.7;  17.2;   7.3; 1010.20;   79.00;-999;   22.2;   12.1;   11.2;-999;   3.6;   1;    1.400;   0;eor
     2014;19380717;   5;   16.5;  14.5;   4.3; 1014.20;   76.00;-999;   22.5;   13.9;   15.0;-999;   0.0;   0;    8.400;   0;eor
     2014;19380718;   5;   15.2;  14.0;   8.0; 1013.90;   81.00;-999;   19.8;   13.2;   10.9;-999;   0.1;   1;    0.600;   0;eor
     2014;19380719;   5;   15.2;  13.2;   5.3; 1012.00;   75.00;-999;   20.2;   11.4;   13.0;-999;   5.0;   1;    7.900;   0;eor
     2014;19380720;   5;   15.0;  15.9;   8.0; 1010.00;   95.00;-999;   17.8;   11.6;    9.0;-999;   7.8;   1;    0.000;   0;eor
     2014;19380721;   5;   16.2;  16.9;   6.7; 1009.10;   91.00;-999;   20.1;   14.8;   15.7;-999;   2.7;   1;    1.000;   0;eor
     2014;19380722;   5;   16.0;  15.7;   5.7; 1008.60;   87.00;-999;   19.9;   11.6;   10.4;-999;   0.4;   1;    0.600;   0;eor
     2014;19380723;   5;   17.5;  16.1;   4.3; 1008.00;   81.00;-999;   22.7;   13.2;   12.9;-999;   0.0;   0;    7.300;   0;eor
     2014;19380724;   5;   19.6;  16.0;   1.3; 1005.50;   74.00;-999;   26.3;   10.8;   10.1;-999;   0.0;   0;   11.000;   0;eor
     2014;19380725;   5;   19.8;  17.7;   6.7; 1007.00;   78.00;-999;   26.2;   12.8;   11.1;-999;   0.0;   0;    7.600;   0;eor
     2014;19380726;   5;   23.2;  18.9;   2.7; 1005.90;   69.00;-999;   29.6;   13.8;   12.5;-999;   1.3;   1;   11.200;   0;eor
     2014;19380727;   5;   18.4;  15.5;   5.3; 1012.70;   73.00;-999;   24.4;   15.8;   16.1;-999;   0.0;   0;    5.800;   0;eor
     2014;19380728;   5;   20.6;  15.5;   5.0; 1010.40;   64.00;-999;   27.0;   16.5;   10.0;-999;   0.7;   1;    7.600;   0;eor
     2014;19380729;   5;   16.5;  16.8;   7.3; 1012.80;   89.00;-999;   20.9;   14.5;   14.5;-999;   0.0;   0;    3.000;   0;eor
     2014;19380730;   5;   21.3;  17.5;   4.0; 1014.40;   72.00;-999;   28.2;   11.8;    9.0;-999;   0.0;   0;   10.600;   0;eor
     2014;19380731;   5;   22.9;  17.3;   4.3; 1015.00;   62.00;-999;   30.5;   13.3;   11.3;-999;   0.0;   0;   12.300;   0;eor
     2014;19380801;   5;   24.0;  17.6;   4.7; 1016.40;   60.00;-999;   30.6;   14.2;   -999;-999;   0.0;   0;   12.700;   0;eor
     2014;19380802;   5;   24.4;  19.5;   4.7; 1015.20;   64.00;-999;   32.1;   15.6;   -999;-999;   0.0;   0;   12.000;   0;eor
     2014;19380803;   5;   23.8;  19.1;   2.3; 1014.40;   65.00;-999;   30.6;   16.2;   -999;-999;   0.0;   0;   12.200;   0;eor
     2014;19380804;   5;   24.8;  19.5;   1.3; 1013.40;   62.00;-999;   31.4;   16.1;   -999;-999;   0.0;   0;   13.000;   0;eor
     2014;19380805;   5;   25.3;  16.9;   2.7; 1010.40;   53.00;-999;   31.7;   14.4;   -999;-999;   0.0;   1;   11.100;   0;eor
     2014;19380806;   5;   23.5;  18.7;   3.3; 1007.80;   65.00;-999;   30.3;   18.7;   -999;-999;   0.0;   1;    7.300;   0;eor
     2014;19380807;   5;   23.4;  14.7;   4.0; 1006.80;   51.00;-999;   30.3;   19.2;   -999;-999;   0.0;   0;   11.000;   0;eor
     2014;19380808;   5;   22.8;  13.2;   2.0; 1007.80;   49.00;-999;   31.0;   13.2;   -999;-999;   0.0;   0;   13.200;   0;eor
     2014;19380809;   5;   22.2;  11.2;   0.7; 1009.10;   43.00;-999;   29.9;   14.2;   -999;-999;   0.0;   0;   13.200;   0;eor
     2014;19380810;   5;   22.6;  12.5;   1.3; 1009.60;   46.00;-999;   29.7;   12.7;   -999;-999;   0.0;   1;   12.100;   0;eor
     2014;19380811;   5;   21.8;  14.0;   6.3; 1007.00;   53.00;-999;   28.5;   13.1;   -999;-999;   0.0;   1;    8.000;   0;eor
     2014;19380812;   5;   21.2;  16.0;   7.0; 1001.90;   64.00;-999;   29.2;   15.2;   -999;-999;   0.0;   1;    5.800;   0;eor
     2014;19380813;   5;   19.2;  16.4;   6.0;  999.10;   74.00;-999;   28.3;   15.4;   -999;-999;   1.3;   1;    7.500;   0;eor
     2014;19380814;   5;   18.6;  16.4;   4.7; 1000.40;   76.00;-999;   28.0;   13.5;   -999;-999;   6.5;   1;    8.500;   0;eor
     2014;19380815;   5;   19.4;  18.5;   7.0; 1004.30;   82.00;-999;   25.0;   13.4;   -999;-999;   6.3;   1;    3.800;   0;eor
     2014;19380816;   5;   21.3;  15.6;   5.3; 1003.40;   66.00;-999;   26.2;   15.3;   -999;-999;   0.5;   1;    6.300;   0;eor
     2014;19380817;   5;   16.6;  14.1;   5.7;  998.70;   71.00;-999;   21.7;   14.4;   -999;-999;   3.4;   1;    6.200;   0;eor
     2014;19380818;   5;   16.0;  12.1;   6.3; 1003.60;   67.00;-999;   20.3;   12.1;   -999;-999;   0.0;   1;    6.300;   0;eor
     2014;19380819;   5;   21.2;  12.9;   5.3;  997.40;   54.00;-999;   26.5;   13.9;   -999;-999;   0.0;   0;    9.300;   0;eor
     2014;19380820;   5;   19.1;  13.1;   7.3; 1001.00;   58.00;-999;   22.6;   15.7;   -999;-999;   1.5;   1;    3.200;   0;eor
     2014;19380821;   5;   12.4;  13.3;   5.3; 1007.50;   89.00;-999;   17.4;   10.4;   -999;-999;   3.3;   1;    0.000;   0;eor
     2014;19380822;   5;   13.2;  11.9;   2.7; 1010.70;   76.00;-999;   18.8;    8.8;   -999;-999;   0.4;   1;    8.400;   0;eor
     2014;19380823;   5;   12.6;  11.9;   4.3; 1014.70;   82.00;-999;   18.7;    9.8;   -999;-999;   0.5;   1;    8.200;   0;eor
     2014;19380824;   5;   15.7;  11.5;   6.3; 1013.10;   69.00;-999;   21.0;    6.6;   -999;-999;   0.0;   0;    9.400;   0;eor
     2014;19380825;   5;   15.6;  14.5;   7.7; 1007.50;   82.00;-999;   18.3;    9.0;   -999;-999;   1.1;   1;    0.000;   0;eor
     2014;19380826;   5;   16.2;  16.7;   8.0; 1005.40;   89.00;-999;   19.7;   14.4;   -999;-999;   1.7;   1;    0.100;   0;eor
     2014;19380827;   5;   14.4;  15.1;   7.7; 1010.00;   92.00;-999;   16.1;   13.0;   -999;-999;   0.4;   1;    0.000;   0;eor
     2014;19380828;   5;   16.6;  14.8;   4.7; 1009.00;   80.00;-999;   21.1;   12.0;   -999;-999;   0.0;   0;    3.900;   0;eor
     2014;19380829;   5;   19.1;  18.4;   5.7; 1000.60;   83.00;-999;   23.8;   13.7;   -999;-999;   0.5;   1;    4.500;   0;eor
     2014;19380830;   5;   16.7;  18.0;   7.0;  996.80;   94.00;-999;   20.0;   12.0;   -999;-999;  21.8;   1;    2.300;   0;eor
     2014;19380831;   5;   14.1;  13.1;   5.7; 1005.10;   80.00;-999;   19.3;   12.0;   -999;-999;   0.0;   0;    4.200;   0;eor
     2014;19380901;   5;   12.6;  11.3;   6.7; 1011.40;   76.00;-999;   19.4;    9.3;    6.0;-999;   0.0;   0;    2.500;   0;eor
     2014;19380902;   5;   13.4;  10.0;   0.7; 1011.20;   69.00;-999;   20.6;    5.8;    1.5;-999;   0.0;   0;   11.800;   0;eor
     2014;19380903;   5;   13.1;  11.1;   4.3; 1013.80;   74.00;-999;   20.2;   10.4;    7.0;-999;   0.0;   0;    9.200;   0;eor
     2014;19380904;   5;   11.8;  11.9;   6.0; 1012.60;   86.00;-999;   18.1;    4.6;    2.5;-999;   3.0;   1;    3.800;   0;eor
     2014;19380905;   5;   10.7;  12.4;   8.0; 1010.30;   97.00;-999;   11.8;    8.7;    7.0;-999;  36.9;   1;    0.000;   0;eor
     2014;19380906;   5;   11.6;  13.1;   8.0; 1003.10;   97.00;-999;   12.8;   10.6;   10.0;-999;   3.9;   1;    0.000;   0;eor
     2014;19380907;   5;   11.7;  13.3;   8.0; 1001.50;   96.00;-999;   12.4;   11.0;   11.0;-999;   6.1;   1;    0.000;   0;eor
     2014;19380908;   5;   12.2;  12.3;   5.0; 1007.00;   85.00;-999;   17.2;   10.4;   10.8;-999;   0.1;   1;    3.000;   0;eor
     2014;19380909;   5;   13.4;  12.0;   3.7; 1012.40;   80.00;-999;   19.7;    6.8;    4.8;-999;   0.0;   0;    7.700;   0;eor
     2014;19380910;   5;   13.1;  12.8;   3.7; 1012.80;   86.00;-999;   19.4;    6.1;    4.1;-999;   0.0;   0;    6.100;   0;eor
     2014;19380911;   5;   14.2;  13.5;   8.0; 1012.80;   85.00;-999;   17.2;    8.0;    5.9;-999;   0.7;   1;    0.000;   0;eor
     2014;19380912;   5;   15.6;  15.9;   8.0; 1010.30;   90.00;-999;   18.5;   12.8;   11.3;-999;   2.9;   1;    0.000;   0;eor
     2014;19380913;   5;   17.0;  16.7;   4.7; 1010.70;   83.00;-999;   22.5;   15.2;   13.5;-999;   0.0;   0;    8.000;   0;eor
     2014;19380914;   5;   15.7;  16.0;   5.0; 1004.80;   86.00;-999;   20.9;   13.1;   10.2;-999;  20.2;   1;    5.700;   0;eor
     2014;19380915;   5;    9.3;   9.1;   3.7; 1010.30;   76.00;-999;   14.9;    6.8;    8.0;-999;   0.4;   1;    6.900;   0;eor
     2014;19380916;   5;   10.5;   9.6;   5.3; 1018.00;   76.00;-999;   16.7;    6.0;    3.8;-999;   0.0;   1;    4.500;   0;eor
     2014;19380917;   5;   13.4;   9.5;   5.3; 1012.70;   64.00;-999;   18.9;    7.2;    3.3;-999;   0.0;   0;    7.900;   0;eor
     2014;19380918;   5;   16.0;  12.4;   3.0; 1009.40;   68.00;-999;   22.8;    8.0;    3.8;-999;   0.0;   0;   11.100;   0;eor
     2014;19380919;   5;   16.8;  15.3;   6.7; 1007.20;   79.00;-999;   24.0;   10.9;    6.2;-999;  12.1;   1;    5.700;   0;eor
     2014;19380920;   5;   17.4;  15.5;   4.3; 1007.50;   78.00;-999;   23.5;   13.4;    6.5;-999;   0.0;   0;    6.100;   0;eor
     2014;19380921;   5;   18.0;  14.7;   5.0; 1008.40;   72.00;-999;   24.4;   10.5;    7.3;-999;   0.0;   0;    8.000;   0;eor
     2014;19380922;   5;   17.8;  16.1;   7.3; 1013.10;   78.00;-999;   22.8;   14.3;   11.6;-999;   0.0;   0;    1.400;   0;eor
     2014;19380923;   5;   18.2;  13.6;   2.3; 1014.60;   66.00;-999;   25.2;   11.4;    9.0;-999;   0.0;   0;    8.900;   0;eor
     2014;19380924;   5;   16.7;  13.9;   0.0; 1013.10;   75.00;-999;   23.9;   11.1;    6.1;-999;   0.0;   0;    8.700;   0;eor
     2014;19380925;   5;   17.2;  15.2;   1.3; 1011.40;   77.00;-999;   24.8;   10.3;    7.3;-999;   0.0;   0;    9.800;   0;eor
     2014;19380926;   5;   15.9;  13.9;   0.0; 1011.90;   77.00;-999;   24.8;    8.6;    6.2;-999;   0.0;   0;    9.400;   0;eor
     2014;19380927;   5;   16.0;  13.1;   1.0; 1013.00;   74.00;-999;   27.6;    7.0;    5.0;-999;   0.0;   0;    9.300;   0;eor
     2014;19380928;   5;   17.0;  13.3;   2.3; 1010.40;   71.00;-999;   26.3;    9.3;    6.9;-999;   0.0;   0;    7.700;   0;eor
     2014;19380929;   5;   17.2;  13.3;   3.3; 1008.30;   71.00;-999;   26.2;    9.6;    6.3;-999;   0.0;   0;    9.200;   0;eor
     2014;19380930;   5;   16.6;  16.5;   7.0; 1009.10;   87.00;-999;   20.5;   11.7;    8.9;-999;   0.1;   1;    0.400;   0;eor
     2014;19381001;   5;   13.1;  15.2;   8.0; 1009.10;   97.00;-999;   16.7;   11.1;   14.2;-999;   5.6;   1;    0.000;   0;eor
     2014;19381002;   5;   14.1;  12.3;   7.3; 1006.40;   76.00;-999;   18.9;   10.4;   10.3;-999;   0.2;   1;    4.300;   0;eor
     2014;19381003;   5;   11.7;  10.1;   4.3; 1005.80;   73.00;-999;   15.7;    8.5;    9.1;-999;   1.6;   1;    7.900;   0;eor
     2014;19381004;   5;   11.3;  10.3;   7.3;  989.80;   76.00;-999;   16.1;    9.2;    6.0;-999;   6.8;   1;    1.900;   0;eor
     2014;19381005;   5;   12.9;   9.9;   7.3;  997.90;   68.00;-999;   15.7;    9.6;    7.2;-999;   0.1;   1;    4.100;   0;eor
     2014;19381006;   5;    9.1;   9.2;   4.7; 1003.10;   76.00;-999;   15.3;    6.8;    5.9;-999;   0.6;   1;    4.200;   0;eor
     2014;19381007;   5;   11.0;  10.5;   7.7; 1001.60;   81.00;-999;   14.1;    5.3;    2.0;-999;   4.8;   1;    0.900;   0;eor
     2014;19381008;   5;    9.9;   9.7;   6.3; 1003.20;   79.00;-999;   12.5;    7.2;    6.0;-999;   9.6;   1;    5.400;   0;eor
     2014;19381009;   5;   12.8;  13.9;   8.0;  997.80;   95.00;-999;   16.0;    7.9;    6.0;-999;  19.3;   1;    0.000;   0;eor
     2014;19381010;   5;   11.6;  11.9;   6.7; 1003.10;   84.00;-999;   14.7;   10.2;    8.4;-999;   0.1;   1;    1.800;   0;eor
     2014;19381011;   5;   11.2;  10.4;   5.0; 1008.30;   79.00;-999;   14.7;    8.3;    6.0;-999;   0.0;   0;    6.200;   0;eor
     2014;19381012;   5;   11.9;  10.5;   5.7; 1015.80;   76.00;-999;   14.9;    9.1;    6.0;-999;   0.0;   0;    4.800;   0;eor
     2014;19381013;   5;   13.0;  12.0;   8.0; 1009.50;   81.00;-999;   14.4;   11.1;   10.1;-999;   5.1;   1;    0.000;   0;eor
     2014;19381014;   5;   13.4;  12.1;   4.3; 1009.10;   75.00;-999;   17.9;   10.2;   10.9;-999;   0.0;   1;    6.400;   0;eor
     2014;19381015;   5;   10.2;  10.7;   5.0; 1014.40;   84.00;-999;   15.0;    7.6;    5.6;-999;   0.0;   0;    2.500;   0;eor
     2014;19381016;   5;   11.4;  10.7;   7.0; 1010.00;   80.00;-999;   16.9;    5.9;    3.2;-999;   0.1;   1;    4.900;   0;eor
     2014;19381017;   5;   14.4;  14.1;   7.7; 1007.90;   86.00;-999;   16.9;   10.6;    7.6;-999;   3.0;   1;    0.300;   0;eor
     2014;19381018;   5;   14.0;  13.1;   7.3; 1002.80;   81.00;-999;   16.4;   12.0;   10.2;-999;   8.4;   1;    1.600;   0;eor
     2014;19381019;   5;    9.9;  11.3;   7.3; 1005.90;   92.00;-999;   13.8;    8.0;   10.0;-999;  23.0;   1;    3.300;   0;eor
     2014;19381020;   5;    8.1;   9.5;   2.3; 1019.50;   86.00;-999;   14.2;    5.5;    3.8;-999;   0.2;   1;    7.900;   0;eor
     2014;19381021;   5;    6.6;   8.7;   5.3; 1022.00;   87.00;-999;   12.7;    3.8;    1.8;-999;   0.0;   0;    7.400;   0;eor
     2014;19381022;   5;    4.2;   7.3;   4.3; 1017.10;   85.00;-999;    9.3;    0.5;    1.5;-999;   0.0;   0;    4.600;   0;eor
     2014;19381023;   5;    2.6;   6.7;   2.3; 1015.60;   88.00;-999;    7.7;   -0.5;   -1.1;-999;   0.0;   0;    8.100;   0;eor
     2014;19381024;   5;    1.6;   6.1;   3.0; 1017.60;   87.00;-999;    5.6;   -0.6;   -2.1;-999;   0.0;   0;    3.500;   0;eor
     2014;19381025;   5;    3.8;   7.2;   5.0; 1008.20;   92.00;-999;    6.8;   -2.6;   -2.8;-999;   0.0;   1;    2.800;   0;eor
     2014;19381026;   5;    6.4;   8.1;   8.0;  999.60;   85.00;-999;    7.7;    5.0;    4.5;-999;   0.0;   1;    0.100;   0;eor
     2014;19381027;   5;    6.2;   7.5;   7.3;  998.70;   79.00;-999;    9.3;    4.8;    3.5;-999;   0.0;   0;    3.200;   0;eor
     2014;19381028;   5;    4.4;   8.3;   8.0; 1003.20;   97.00;-999;    8.2;    1.9;    2.0;-999;   0.1;   1;    0.400;   0;eor
     2014;19381029;   5;    7.3;   8.9;   7.7; 1003.90;   88.00;-999;   10.0;    2.7;    1.0;-999;  11.4;   1;    0.300;   0;eor
     2014;19381030;   5;    7.0;   9.9;   8.0; 1002.80;   98.00;-999;    7.7;    6.4;    5.0;-999;   4.6;   1;    0.000;   0;eor
     2014;19381031;   5;    6.5;   8.7;   6.3; 1007.90;   91.00;-999;    8.7;    1.5;    0.8;-999;   0.0;   1;    0.000;   0;eor
     2014;19381101;   5;    8.4;   9.2;   7.3; 1000.40;   83.00;-999;   10.5;    5.7;    3.5;-999;   0.4;   1;    1.000;   0;eor
     2014;19381102;   5;    7.3;   8.5;   6.7;  999.20;   82.00;-999;   11.8;    3.1;    0.6;-999;   2.7;   1;    5.100;   0;eor
     2014;19381103;   5;    8.2;  10.0;   8.0; 1004.30;   92.00;-999;    8.3;    5.8;    2.8;-999;   8.2;   1;    0.000;   0;eor
     2014;19381104;   5;   11.6;  12.0;   8.0; 1003.00;   90.00;-999;   13.5;    7.3;    4.7;-999;  11.9;   1;    0.000;   0;eor
     2014;19381105;   5;   12.7;  13.5;   8.0; 1008.70;   90.00;-999;   14.2;   11.4;   11.1;-999;   2.4;   1;    0.000;   0;eor
     2014;19381106;   5;   13.6;  13.5;   7.7; 1013.40;   86.00;-999;   15.3;   11.3;   10.9;-999;   0.1;   1;    0.400;   0;eor
     2014;19381107;   5;   11.7;  12.0;   8.0; 1011.10;   85.00;-999;   13.5;   10.2;   11.0;-999;   0.0;   1;    0.000;   0;eor
     2014;19381108;   5;   10.7;  10.4;   8.0; 1009.80;   81.00;-999;   11.6;    9.9;    9.1;-999;   0.0;   0;    0.000;   0;eor
     2014;19381109;   5;   10.1;  10.3;   6.7; 1014.30;   81.00;-999;   13.6;    8.6;    5.2;-999;   0.0;   0;    2.400;   0;eor
     2014;19381110;   5;    8.1;   8.7;   8.0; 1015.80;   80.00;-999;    9.3;    6.8;    4.8;-999;   0.0;   1;    0.000;   0;eor
     2014;19381111;   5;    8.3;   9.9;   2.7; 1010.60;   86.00;-999;   13.1;    4.4;    6.1;-999;   0.0;   0;    3.300;   0;eor
     2014;19381112;   5;   10.0;  10.7;   4.7; 1014.40;   86.00;-999;   13.4;    4.3;    2.0;-999;   0.4;   1;    0.700;   0;eor
     2014;19381113;   5;   13.5;  11.6;   3.3; 1017.80;   76.00;-999;   18.0;    7.8;    3.1;-999;   0.0;   0;    6.200;   0;eor
     2014;19381114;   5;   13.9;  13.1;   7.7; 1019.50;   82.00;-999;   15.8;   10.4;    7.0;-999;   0.8;   1;    0.000;   0;eor
     2014;19381115;   5;   10.6;  12.4;   8.0; 1022.70;   95.00;-999;   14.3;    9.7;    9.0;-999;  13.5;   1;    0.000;   0;eor
     2014;19381116;   5;    7.7;  10.3;   7.7; 1020.20;   96.00;-999;   10.6;    6.8;    6.4;-999;   0.0;   1;    0.100;   0;eor
     2014;19381117;   5;    6.1;   8.8;   5.3; 1019.10;   92.00;-999;    8.4;    5.2;    4.0;-999;   0.0;   0;    0.000;   0;eor
     2014;19381118;   5;    5.5;   8.5;   8.0; 1016.40;   96.00;-999;    7.5;    0.3;   -0.8;-999;   0.3;   1;    0.000;   0;eor
     2014;19381119;   5;    5.4;   7.9;   4.3; 1007.50;   88.00;-999;    7.5;    3.9;    0.6;-999;   0.2;   1;    0.000;   0;eor
     2014;19381120;   5;    5.4;   7.7;   2.7; 1006.00;   87.00;-999;    7.8;    2.6;    0.0;-999;   1.0;   1;    6.800;   0;eor
     2014;19381121;   5;    9.7;   9.2;   7.7;  986.00;   77.00;-999;   10.4;    5.1;   -0.8;-999;   7.8;   1;    0.300;   0;eor
     2014;19381122;   5;    5.8;   8.0;   7.3;  984.80;   85.00;-999;   10.4;    3.6;    4.3;-999;   0.0;   0;    0.000;   0;eor
     2014;19381123;   5;    8.1;   8.1;   3.7;  988.30;   79.00;-999;   10.8;    3.6;    0.8;-999;   1.2;   1;    1.400;   0;eor
     2014;19381124;   5;    7.1;   8.1;   6.0;  998.60;   77.00;-999;   11.0;    4.5;    0.1;-999;   2.8;   1;    3.400;   0;eor
     2014;19381125;   5;    7.2;   8.1;   6.7; 1005.90;   80.00;-999;    8.2;    4.2;    0.0;-999;   1.3;   1;    1.400;   0;eor
     2014;19381126;   5;    9.6;   9.1;   7.0; 1001.50;   74.00;-999;   12.4;    7.1;    4.0;-999;   0.0;   1;    2.700;   0;eor
     2014;19381127;   5;    5.0;   7.9;   4.3; 1009.60;   85.00;-999;   10.0;    1.0;    3.2;-999;   0.0;   0;    1.700;   0;eor
